game,data_size,instruction,filename,embedding_idx,difficulty
dungeon,16,enemies scattered around central winding path between walls,gpt41_level_105_s15,304,4
dungeon,16,central cross wall with many enemies scattered along paths,gpt41_level_105_s17,305,5
dungeon,16,walls form central cross paths with enemies scattered around,gpt41_level_105_s20,306,5
dungeon,16,winding path corridors with many enemies and surrounding walls,gpt41_level_105_s5,307,4
dungeon,16,rectangular wall maze with central path loop and enemies scattered around,gpt41_level_105_s7,308,5
dungeon,16,path zigzag corridor between wall blocks with scattered enemy,gpt41_level_105_s8,309,5
dungeon,16,walls form a t shaped path with enemies scattered around,gpt41_level_106_s10,310,4
dungeon,16,walls form central cross shaped path with enemies scattered around,gpt41_level_106_s22,311,4
dungeon,16,walls form maze like paths with enemies scattered throughout,gpt41_level_106_s23,312,4
dungeon,16,walls form central zigzag path with enemies scattered around,gpt41_level_106_s24,313,4
dungeon,16,central wall column with right side wall blocks and scattered enemies,gpt41_level_106_s28,314,4
dungeon,16,cross shaped wall with enemies scattered and open paths around,gpt41_level_106_s30,315,5
dungeon,16,central wall block with surrounding enemies and open path edges,gpt41_level_106_s6,316,4
dungeon,16,walls form central square with cross paths enemies clustered along top and bottom paths,gpt41_level_107_s0,317,4
dungeon,16,walls form scattered blocks with enemies spread across open paths,gpt41_level_107_s14,318,4
dungeon,16,walls form central winding path with enemies scattered throughout,gpt41_level_107_s18,319,4
dungeon,16,walls form central block with right path enemies scattered around,gpt41_level_107_s20,320,5
dungeon,16,enemies scattered around central wall blocks with winding paths,gpt41_level_107_s25,321,4
dungeon,16,central vertical wall with left and right paths and scattered enemies,gpt41_level_107_s30,322,4
dungeon,16,walls form central maze paths with enemies scattered throughout,gpt41_level_107_s31,323,4
dungeon,16,walls form zigzag path with enemies scattered throughout,gpt41_level_107_s4,324,4
dungeon,16,central path with right corridor walls enemies scattered clusters,gpt41_level_107_s6,325,5
dungeon,16,winding central path between scattered wall blocks with many enemies throughout,gpt41_level_107_s9,326,4
dungeon,16,path cross with wall blocks and enemy clusters top right and bottom left,gpt41_level_108_s15,327,2
dungeon,16,walls form zigzag path with enemies clustered top left and center,gpt41_level_108_s2,328,4
dungeon,16,enemies clustered in central room with surrounding wall and outer path,gpt41_level_108_s4,329,5
dungeon,16,walls form top band with enemies above and three downward paths,gpt41_level_108_s7,330,4
dungeon,16,two enemy clusters separated by wall with central path corridor,gpt41_level_109_s0,331,4
dungeon,16,central open area with left wall blocks and enemies clustered top right,gpt41_level_109_s11,332,4
dungeon,16,central vertical path between wall blocks with enemy clusters right and left,gpt41_level_109_s12,333,4
dungeon,16,enemies clustered bottom left with surrounding walls and open path top right,gpt41_level_109_s13,334,3
dungeon,16,enemies clustered top left and bottom right with central path corridors and surrounding wall,gpt41_level_109_s16,335,4
dungeon,16,enemies clustered in left area enclosed by walls with open path around,gpt41_level_109_s22,336,3
dungeon,16,three vertical wall columns with enemies clustered left and open path right,gpt41_level_109_s25,337,4
dungeon,16,walls form t shaped path with enemy clusters in center and left corridor,gpt41_level_109_s3,338,5
dungeon,16,enemies clustered in lower left near wall with open path center,gpt41_level_109_s31,339,4
dungeon,16,enemies clustered in upper left open path around walls,gpt41_level_109_s6,340,4
dungeon,16,walls scattered as blocks with many connecting paths and no enemy,gpt41_level_10_s14,341,4
dungeon,16,grid of wall rooms with scattered path gaps and no enemy,gpt41_level_10_s17,342,3
dungeon,16,central path with scattered wall blocks and no enemy,gpt41_level_10_s18,343,4
dungeon,16,central path with enemy amid scattered wall blocks,gpt41_level_10_s25,344,3
dungeon,16,scattered wall blocks with winding path and three enemies,gpt41_level_10_s26,345,3
dungeon,16,walls form scattered blocks with winding paths between them,gpt41_level_10_s28,346,4
dungeon,16,winding path through central walls with scattered enemies,gpt41_level_10_s29,347,4
dungeon,16,walls fill map with scattered square paths and enemies,gpt41_level_10_s4,348,2
dungeon,16,three horizontal wall bands with winding path corridors and scattered enemy areas,gpt41_level_10_s6,349,2
dungeon,16,winding path through walls with enemy clusters in two corners,gpt41_level_110_s12,350,3
dungeon,16,enemies clustered in central room enclosed by wall with side paths,gpt41_level_110_s14,351,4
dungeon,16,enemies clustered in central block with surrounding wall and open path,gpt41_level_110_s18,352,5
dungeon,16,three enemy clusters on stepped path between wall blocks,gpt41_level_110_s19,353,5
dungeon,16,central wall block with cross shaped path and enemies on both sides,gpt41_level_110_s21,354,3
dungeon,16,walls form central corridor path enemies clustered top left and bottom areas,gpt41_level_110_s26,355,4
dungeon,16,walls form square border with central open area and corner enemies,gpt41_level_110_s3,356,1
dungeon,16,path loop around central enemy block with walls around edges,gpt41_level_111_s0,357,4
dungeon,16,wall blocks form right side corridor with enemies clustered left,gpt41_level_111_s14,358,3
dungeon,16,two enemy clusters separated by central path with surrounding wall,gpt41_level_111_s19,359,4
dungeon,16,walls form central corridor path with enemy clusters top right and mid left,gpt41_level_111_s21,360,4
dungeon,16,walls form corridors with enemy clusters top left and bottom center along paths,gpt41_level_111_s4,361,4
dungeon,16,walls form central vertical barrier with side paths and enemy clusters around,gpt41_level_111_s7,362,3
dungeon,16,walls form central cross with surrounding enemies and open paths,gpt41_level_112_s1,363,5
dungeon,16,enemies scattered around central wall blocks with narrow paths,gpt41_level_112_s15,364,5
dungeon,16,walls form zigzag path through scattered enemies,gpt41_level_112_s16,365,5
dungeon,16,path forms t shape walls with enemies scattered around,gpt41_level_112_s17,366,5
dungeon,16,enemies scattered around central wall with narrow path openings,gpt41_level_112_s19,367,4
dungeon,16,walls form maze with central square wall enemies along paths,gpt41_level_112_s20,368,5
dungeon,16,cross shaped wall with enemies scattered along paths,gpt41_level_112_s3,369,5
dungeon,16,cross shaped wall with enemies scattered along paths,gpt41_level_112_s5,370,5
dungeon,16,winding path between wall blocks with enemies scattered throughout,gpt41_level_112_s8,371,5
dungeon,16,horizontal wall bands with scattered enemies and winding paths between walls,gpt41_level_113_s10,372,5
dungeon,16,cross shaped wall with enemies scattered around paths,gpt41_level_113_s12,373,5
dungeon,16,walls form cross shaped paths with enemies scattered throughout,gpt41_level_113_s13,374,5
dungeon,16,walls form central zigzag path with enemies scattered throughout,gpt41_level_113_s15,375,4
dungeon,16,walls form central block and right corridor with enemies scattered along paths,gpt41_level_113_s16,376,5
dungeon,16,walls form central open area with enemies scattered and paths around edges,gpt41_level_113_s24,377,4
dungeon,16,walls in scattered blocks with enemies spread across open paths,gpt41_level_113_s28,378,5
dungeon,16,enemies scattered around central wall blocks with narrow paths,gpt41_level_113_s3,379,5
dungeon,16,central wall cross with scattered enemy clusters and surrounding path,gpt41_level_113_s8,380,5
dungeon,16,central open area with scattered enemy clusters and surrounding wall paths,gpt41_level_114_s19,381,4
dungeon,16,central path with walls and many enemies around edges,gpt41_level_114_s24,382,5
dungeon,16,central open area with enemies and surrounding wall paths,gpt41_level_114_s26,383,5
dungeon,16,walls form central cross with enemies scattered around paths,gpt41_level_114_s28,384,5
dungeon,16,walls form scattered blocks with many enemies along paths,gpt41_level_114_s7,385,5
dungeon,16,walls form cross shaped paths with enemies scattered throughout,gpt41_level_115_s1,386,5
dungeon,16,walls form maze corridors with enemies clustered along paths,gpt41_level_115_s13,387,5
dungeon,16,rectangular wall enclosure with central path and enemies scattered around edges,gpt41_level_115_s16,388,5
dungeon,16,walls form central block with right corridor path enemies scattered around,gpt41_level_115_s18,389,4
dungeon,16,scattered wall blocks with enemies filling open paths,gpt41_level_115_s20,390,5
dungeon,16,wall maze with central path loop and enemies scattered throughout,gpt41_level_115_s21,391,5
dungeon,16,walls form right side corridor with enemies clustered top left and bottom right,gpt41_level_116_s14,392,5
dungeon,16,path forms t shape walls with enemy clusters in corners,gpt41_level_116_s17,393,4
dungeon,16,path zigzag between wall blocks with enemy clusters in corners,gpt41_level_116_s18,394,2
dungeon,16,enemies clustered upper left with walls forming right corridor path,gpt41_level_116_s21,395,4
dungeon,16,enemies clustered in central area with surrounding walls and narrow paths,gpt41_level_116_s22,396,4
dungeon,16,enemies clustered in upper left and mid right with walls forming central path,gpt41_level_116_s25,397,4
dungeon,16,cross shaped wall with enemies in corners and open paths,gpt41_level_116_s28,398,4
dungeon,16,path with wall on left and bottom enemies clustered top and right,gpt41_level_116_s3,399,4
dungeon,16,central vertical wall with side paths and enemy clusters top left and top right,gpt41_level_116_s7,400,4
dungeon,16,two enemy clusters separated by central path corridors and surrounding wall blocks,gpt41_level_116_s8,401,4
dungeon,16,cross shaped wall with enemies in four corners and open paths,gpt41_level_117_s1,402,3
dungeon,16,enemies clustered top left and bottom center with open path right,gpt41_level_117_s12,403,4
dungeon,16,enemies clustered in upper left and right path turns around walls,gpt41_level_117_s15,404,4
dungeon,16,diagonal wall band with enemies clustered along it and open path around,gpt41_level_117_s24,405,3
dungeon,16,enemies clustered in three groups around central wall and open path,gpt41_level_117_s27,406,4
dungeon,16,three enemy clusters separated by wall paths,gpt41_level_117_s29,407,4
dungeon,16,enemies clustered top left and bottom right separated by wall paths,gpt41_level_117_s4,408,5
dungeon,16,path corridor between wall blocks with enemy clusters left and right,gpt41_level_117_s8,409,4
dungeon,16,central path between wall blocks with enemy clusters left and right,gpt41_level_118_s19,410,4
dungeon,16,central path with walls around and enemy clusters top left bottom left and right,gpt41_level_118_s2,411,2
dungeon,16,enemies clustered in upper left walls form winding path to lower right,gpt41_level_118_s20,412,5
dungeon,16,enemies clustered top and center with surrounding wall paths,gpt41_level_118_s29,413,5
dungeon,16,enemies clustered top right and around central square wall with surrounding path,gpt41_level_118_s5,414,5
dungeon,16,two enemy clusters separated by wall with connecting path corridors,gpt41_level_119_s11,415,5
dungeon,16,two enemy blocks split by central path with bottom wall pillar,gpt41_level_119_s24,416,1
dungeon,16,wall corridor with enemies clustered top and bottom along path,gpt41_level_119_s6,417,5
dungeon,16,wall band across middle with enemies clustered top and along wall path,gpt41_level_119_s7,418,4
dungeon,16,walls form scattered blocks with winding paths and few enemies,gpt41_level_11_s14,419,3
dungeon,16,walls form scattered blocks with winding paths and one enemy near lower left,gpt41_level_11_s18,420,3
dungeon,16,walls scattered as blocks with winding paths between them,gpt41_level_11_s24,421,4
dungeon,16,walls scattered in blocks with many short paths between them,gpt41_level_11_s25,422,4
dungeon,16,scattered wall blocks with winding path gaps and no enemy,gpt41_level_11_s29,423,4
dungeon,16,scattered wall blocks with open path lanes and no enemy clusters,gpt41_level_11_s6,424,2
dungeon,16,walls form grid of blocks with scattered paths and enemies,gpt41_level_11_s7,425,2
dungeon,16,path maze between wall blocks with many enemies scattered,gpt41_level_120_s0,426,5
dungeon,16,walls form scattered blocks with enemies spread throughout and narrow paths between,gpt41_level_120_s10,427,5
dungeon,16,central wall block with winding path and enemies around edges,gpt41_level_120_s14,428,4
dungeon,16,path zigzags through walls with enemies scattered around edges,gpt41_level_120_s19,429,5
dungeon,16,cross shaped wall with enemies scattered around and paths between walls,gpt41_level_120_s27,430,5
dungeon,16,cross shaped wall with enemies around and open path edges,gpt41_level_120_s28,431,5
dungeon,16,path cross with walls and enemies scattered around,gpt41_level_120_s29,432,5
dungeon,16,walls form maze paths with enemies scattered throughout,gpt41_level_120_s3,433,5
dungeon,16,walls form maze like paths with enemies scattered throughout,gpt41_level_120_s31,434,5
dungeon,16,path zigzag through walls with enemies scattered around,gpt41_level_121_s0,435,4
dungeon,16,enemies scattered across open paths between brick walls,gpt41_level_121_s17,436,4
dungeon,16,walls form maze with enemies scattered along paths,gpt41_level_121_s29,437,5
dungeon,16,cross shaped wall corridors with enemies scattered along the path,gpt41_level_121_s30,438,4
dungeon,16,cross shaped wall with enemies around and open path edges,gpt41_level_121_s8,439,4
dungeon,16,enemies scattered across open area with wall blocks forming paths,gpt41_level_122_s1,440,5
dungeon,16,scattered wall blocks with enemies filling most areas and narrow paths between,gpt41_level_122_s15,441,4
