game,data_size,instruction,filename,embedding_idx,difficulty
dungeon,16,walls form maze like paths with bats scattered throughout,gpt41_level_106_s23,312,4
dungeon,16,walls form central zigzag path with bats scattered around,gpt41_level_106_s24,313,4
dungeon,16,central wall column with right side wall blocks and scattered bats,gpt41_level_106_s28,314,4
dungeon,16,cross shaped wall with bats scattered and open paths around,gpt41_level_106_s30,315,5
dungeon,16,central wall block with surrounding bats and open path edges,gpt41_level_106_s6,316,4
dungeon,16,walls form central square with cross paths bats clustered along top and bottom paths,gpt41_level_107_s0,317,4
dungeon,16,walls form scattered blocks with bats spread across open paths,gpt41_level_107_s14,318,4
dungeon,16,walls form central winding path with bats scattered throughout,gpt41_level_107_s18,319,4
dungeon,16,walls form central block with right path bats scattered around,gpt41_level_107_s20,320,5
dungeon,16,bats scattered around central wall blocks with winding paths,gpt41_level_107_s25,321,4
dungeon,16,central vertical wall with left and right paths and scattered bats,gpt41_level_107_s30,322,4
dungeon,16,walls form central maze paths with bats scattered throughout,gpt41_level_107_s31,323,4
dungeon,16,walls form zigzag path with bats scattered throughout,gpt41_level_107_s4,324,4
dungeon,16,central path with right corridor walls bats scattered clusters,gpt41_level_107_s6,325,5
dungeon,16,winding central path between scattered wall blocks with many bats throughout,gpt41_level_107_s9,326,4
dungeon,16,path cross with wall blocks and bat clusters top right and bottom left,gpt41_level_108_s15,327,2
dungeon,16,walls form zigzag path with bats clustered top left and center,gpt41_level_108_s2,328,4
dungeon,16,bats clustered in central room with surrounding wall and outer path,gpt41_level_108_s4,329,5
dungeon,16,walls form top band with bats above and three downward paths,gpt41_level_108_s7,330,4
dungeon,16,two bat clusters separated by wall with central path corridor,gpt41_level_109_s0,331,4
dungeon,16,central open area with left wall blocks and bats clustered top right,gpt41_level_109_s11,332,4
dungeon,16,central vertical path between wall blocks with bat clusters right and left,gpt41_level_109_s12,333,4
dungeon,16,bats clustered bottom left with surrounding walls and open path top right,gpt41_level_109_s13,334,3
dungeon,16,bats clustered top left and bottom right with central path corridors and surrounding wall,gpt41_level_109_s16,335,4
dungeon,16,bats clustered in left area enclosed by walls with open path around,gpt41_level_109_s22,336,3
dungeon,16,three vertical wall columns with bats clustered left and open path right,gpt41_level_109_s25,337,4
dungeon,16,walls form t shaped path with bat clusters in center and left corridor,gpt41_level_109_s3,338,5
dungeon,16,bats clustered in lower left near wall with open path center,gpt41_level_109_s31,339,4
dungeon,16,bats clustered in upper left open path around walls,gpt41_level_109_s6,340,4
dungeon,16,walls scattered as blocks with many connecting paths and no bat,gpt41_level_10_s14,341,4
dungeon,16,grid of wall rooms with scattered path gaps and no bat,gpt41_level_10_s17,342,3
dungeon,16,central path with scattered wall blocks and no bat,gpt41_level_10_s18,343,4
dungeon,16,central path with bat amid scattered wall blocks,gpt41_level_10_s25,344,3
dungeon,16,scattered wall blocks with winding path and three bats,gpt41_level_10_s26,345,3
dungeon,16,walls form scattered blocks with winding paths between them,gpt41_level_10_s28,346,4
dungeon,16,winding path through central walls with scattered bats,gpt41_level_10_s29,347,4
dungeon,16,walls fill map with scattered square paths and bats,gpt41_level_10_s4,348,2
dungeon,16,three horizontal wall bands with winding path corridors and scattered bat areas,gpt41_level_10_s6,349,2
dungeon,16,winding path through walls with bat clusters in two corners,gpt41_level_110_s12,350,3
dungeon,16,bats clustered in central room enclosed by wall with side paths,gpt41_level_110_s14,351,4
dungeon,16,bats clustered in central block with surrounding wall and open path,gpt41_level_110_s18,352,5
dungeon,16,three bat clusters on stepped path between wall blocks,gpt41_level_110_s19,353,5
dungeon,16,central wall block with cross shaped path and bats on both sides,gpt41_level_110_s21,354,3
dungeon,16,walls form central corridor path bats clustered top left and bottom areas,gpt41_level_110_s26,355,4
dungeon,16,walls form square border with central open area and corner bats,gpt41_level_110_s3,356,1
dungeon,16,path loop around central bat block with walls around edges,gpt41_level_111_s0,357,4
dungeon,16,wall blocks form right side corridor with bats clustered left,gpt41_level_111_s14,358,3
dungeon,16,two bat clusters separated by central path with surrounding wall,gpt41_level_111_s19,359,4
dungeon,16,walls form central corridor path with bat clusters top right and mid left,gpt41_level_111_s21,360,4
dungeon,16,walls form corridors with bat clusters top left and bottom center along paths,gpt41_level_111_s4,361,4
dungeon,16,walls form central vertical barrier with side paths and bat clusters around,gpt41_level_111_s7,362,3
dungeon,16,walls form central cross with surrounding bats and open paths,gpt41_level_112_s1,363,5
dungeon,16,bats scattered around central wall blocks with narrow paths,gpt41_level_112_s15,364,5
dungeon,16,walls form zigzag path through scattered bats,gpt41_level_112_s16,365,5
dungeon,16,path forms t shape walls with bats scattered around,gpt41_level_112_s17,366,5
dungeon,16,bats scattered around central wall with narrow path openings,gpt41_level_112_s19,367,4
dungeon,16,walls form maze with central square wall bats along paths,gpt41_level_112_s20,368,5
dungeon,16,cross shaped wall with bats scattered along paths,gpt41_level_112_s3,369,5
dungeon,16,cross shaped wall with bats scattered along paths,gpt41_level_112_s5,370,5
dungeon,16,winding path between wall blocks with bats scattered throughout,gpt41_level_112_s8,371,5
dungeon,16,horizontal wall bands with scattered bats and winding paths between walls,gpt41_level_113_s10,372,5
dungeon,16,cross shaped wall with bats scattered around paths,gpt41_level_113_s12,373,5
dungeon,16,walls form cross shaped paths with bats scattered throughout,gpt41_level_113_s13,374,5
dungeon,16,walls form central zigzag path with bats scattered throughout,gpt41_level_113_s15,375,4
dungeon,16,walls form central block and right corridor with bats scattered along paths,gpt41_level_113_s16,376,5
dungeon,16,walls form central open area with bats scattered and paths around edges,gpt41_level_113_s24,377,4
dungeon,16,walls in scattered blocks with bats spread across open paths,gpt41_level_113_s28,378,5
dungeon,16,bats scattered around central wall blocks with narrow paths,gpt41_level_113_s3,379,5
dungeon,16,central wall cross with scattered bat clusters and surrounding path,gpt41_level_113_s8,380,5
dungeon,16,central open area with scattered bat clusters and surrounding wall paths,gpt41_level_114_s19,381,4
dungeon,16,central path with walls and many bats around edges,gpt41_level_114_s24,382,5
dungeon,16,central open area with bats and surrounding wall paths,gpt41_level_114_s26,383,5
dungeon,16,walls form central cross with bats scattered around paths,gpt41_level_114_s28,384,5
dungeon,16,walls form scattered blocks with many bats along paths,gpt41_level_114_s7,385,5
dungeon,16,walls form cross shaped paths with bats scattered throughout,gpt41_level_115_s1,386,5
dungeon,16,walls form maze corridors with bats clustered along paths,gpt41_level_115_s13,387,5
dungeon,16,rectangular wall enclosure with central path and bats scattered around edges,gpt41_level_115_s16,388,5
dungeon,16,walls form central block with right corridor path bats scattered around,gpt41_level_115_s18,389,4
dungeon,16,scattered wall blocks with bats filling open paths,gpt41_level_115_s20,390,5
dungeon,16,wall maze with central path loop and bats scattered throughout,gpt41_level_115_s21,391,5
dungeon,16,walls form right side corridor with bats clustered top left and bottom right,gpt41_level_116_s14,392,5
dungeon,16,path forms t shape walls with bat clusters in corners,gpt41_level_116_s17,393,4
dungeon,16,path zigzag between wall blocks with bat clusters in corners,gpt41_level_116_s18,394,2
dungeon,16,bats clustered upper left with walls forming right corridor path,gpt41_level_116_s21,395,4
dungeon,16,bats clustered in central area with surrounding walls and narrow paths,gpt41_level_116_s22,396,4
dungeon,16,bats clustered in upper left and mid right with walls forming central path,gpt41_level_116_s25,397,4
dungeon,16,cross shaped wall with bats in corners and open paths,gpt41_level_116_s28,398,4
dungeon,16,path with wall on left and bottom bats clustered top and right,gpt41_level_116_s3,399,4
dungeon,16,central vertical wall with side paths and bat clusters top left and top right,gpt41_level_116_s7,400,4
dungeon,16,two bat clusters separated by central path corridors and surrounding wall blocks,gpt41_level_116_s8,401,4
dungeon,16,cross shaped wall with bats in four corners and open paths,gpt41_level_117_s1,402,3
dungeon,16,bats clustered top left and bottom center with open path right,gpt41_level_117_s12,403,4
dungeon,16,bats clustered in upper left and right path turns around walls,gpt41_level_117_s15,404,4
dungeon,16,diagonal wall band with bats clustered along it and open path around,gpt41_level_117_s24,405,3
dungeon,16,bats clustered in three groups around central wall and open path,gpt41_level_117_s27,406,4
dungeon,16,three bat clusters separated by wall paths,gpt41_level_117_s29,407,4
dungeon,16,bats clustered top left and bottom right separated by wall paths,gpt41_level_117_s4,408,5
dungeon,16,path corridor between wall blocks with bat clusters left and right,gpt41_level_117_s8,409,4
dungeon,16,central path between wall blocks with bat clusters left and right,gpt41_level_118_s19,410,4
dungeon,16,central path with walls around and bat clusters top left bottom left and right,gpt41_level_118_s2,411,2
dungeon,16,bats clustered in upper left walls form winding path to lower right,gpt41_level_118_s20,412,5
dungeon,16,bats clustered top and center with surrounding wall paths,gpt41_level_118_s29,413,5
dungeon,16,bats clustered top right and around central square wall with surrounding path,gpt41_level_118_s5,414,5
dungeon,16,two bat clusters separated by wall with connecting path corridors,gpt41_level_119_s11,415,5
dungeon,16,two bat blocks split by central path with bottom wall pillar,gpt41_level_119_s24,416,1
dungeon,16,wall corridor with bats clustered top and bottom along path,gpt41_level_119_s6,417,5
dungeon,16,wall band across middle with bats clustered top and along wall path,gpt41_level_119_s7,418,4
dungeon,16,walls form scattered blocks with winding paths and few bats,gpt41_level_11_s14,419,3
dungeon,16,walls form scattered blocks with winding paths and one bat near lower left,gpt41_level_11_s18,420,3
dungeon,16,walls scattered as blocks with winding paths between them,gpt41_level_11_s24,421,4
dungeon,16,walls scattered in blocks with many short paths between them,gpt41_level_11_s25,422,4
dungeon,16,scattered wall blocks with winding path gaps and no bat,gpt41_level_11_s29,423,4
dungeon,16,scattered wall blocks with open path lanes and no bat clusters,gpt41_level_11_s6,424,2
dungeon,16,walls form grid of blocks with scattered paths and bats,gpt41_level_11_s7,425,2
dungeon,16,path maze between wall blocks with many bats scattered,gpt41_level_120_s0,426,5
dungeon,16,walls form scattered blocks with bats spread throughout and narrow paths between,gpt41_level_120_s10,427,5
dungeon,16,central wall block with winding path and bats around edges,gpt41_level_120_s14,428,4
dungeon,16,path zigzags through walls with bats scattered around edges,gpt41_level_120_s19,429,5
dungeon,16,cross shaped wall with bats scattered around and paths between walls,gpt41_level_120_s27,430,5
dungeon,16,cross shaped wall with bats around and open path edges,gpt41_level_120_s28,431,5
dungeon,16,path cross with walls and bats scattered around,gpt41_level_120_s29,432,5
dungeon,16,walls form maze paths with bats scattered throughout,gpt41_level_120_s3,433,5
dungeon,16,walls form maze like paths with bats scattered throughout,gpt41_level_120_s31,434,5
dungeon,16,path zigzag through walls with bats scattered around,gpt41_level_121_s0,435,4
dungeon,16,bats scattered across open paths between brick walls,gpt41_level_121_s17,436,4
dungeon,16,walls form maze with bats scattered along paths,gpt41_level_121_s29,437,5
dungeon,16,cross shaped wall corridors with bats scattered along the path,gpt41_level_121_s30,438,4
dungeon,16,cross shaped wall with bats around and open path edges,gpt41_level_121_s8,439,4
dungeon,16,bats scattered across open area with wall blocks forming paths,gpt41_level_122_s1,440,5
dungeon,16,scattered wall blocks with bats filling most areas and narrow paths between,gpt41_level_122_s15,441,4
dungeon,16,bats scattered around central walls with narrow paths,gpt41_level_122_s16,442,5
dungeon,16,walls form scattered blocks among dense bats with narrow paths,gpt41_level_122_s19,443,5
dungeon,16,bats clustered along central path between walls,gpt41_level_122_s21,444,4
dungeon,16,walls form scattered blocks with bats filling open paths,gpt41_level_122_s22,445,5
dungeon,16,walls form central cross with bats scattered around paths,gpt41_level_122_s27,446,5
dungeon,16,walls form central block with bats scattered and paths around edges,gpt41_level_122_s28,447,5
dungeon,16,walls form central zigzag path with bats scattered around,gpt41_level_122_s29,448,5
dungeon,16,bats scattered across map with winding path corridors between wall blocks,gpt41_level_122_s31,449,5
dungeon,16,walls form central maze with scattered bats along paths,gpt41_level_123_s11,450,5
dungeon,16,walls form scattered blocks with bats spread across open paths,gpt41_level_123_s17,451,5
dungeon,16,walls form maze with central path and bats scattered throughout,gpt41_level_123_s18,452,5
dungeon,16,walls form central spiral path with bats scattered throughout,gpt41_level_123_s2,453,4
